id,col_1,col_2,item_name,item_nm,item_desc,item_type_id,slot_type,item_quality,base_value,in_case,is_tradable,binds_on_purchase,is_auction,auction_baseprice,grid_count,transaction_tax_rate,max_stack_size,max_per_listing,collectible_item_type_id,skills,specified_obtain,drop_group_id,show_item,icon_path,icon_atlas,collection,rank7count,item_access,collection_coin,number,number_weight,cost,model_3D,is_show,exchangeId,is_sale,room_price
1075007,行业无人机,行业级无人机，RTK厘米级定位，热成像相机，45分钟续航，测绘巡检专用。,itemName_1075007,itemName_1075007,itemDesc_1075007,[107],22,5,41850,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1075007,iconitem107,419,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1075008,专业声卡,专业录音声卡，192kHz/24bit采样，双话放，支持乐器直录，录音棚品质。,itemName_1075008,itemName_1075008,itemDesc_1075008,[107],21,5,19845,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1075008,iconitem107,198,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1075009,数字调音台,16路数字调音台，支持蓝牙连接，内置效果器，多平台兼容，现场演出适用。,itemName_1075009,itemName_1075009,itemDesc_1075009,[107],33,5,70140,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1075009,iconitem107,701,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1075010,电影定焦镜头,电影定焦镜头组，T1.5大光圈，全金属镜身，专业电影拍摄。,itemName_1075010,itemName_1075010,itemDesc_1075010,[107],11,5,14850,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1075010,iconitem107,149,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1075011,服务器机柜,服务器机柜，用来组合安装面板、插件、插箱、电子元件、器件和机械零件与部件，使其构成一个整体的安装箱。服务器机柜由框架和盖板（门）组成，一般具有长方体的外形，落地放置。它为电子设备正常工作提供相适应的环境和安全防护。,itemName_1075011,itemName_1075011,itemDesc_1075011,[107],35,5,97382,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1075011,iconitem107,974,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1076001,电影级摄影机,6K电影摄影机，13档动态范围，双原生ISO，EF卡口，专业影视制作。,itemName_1076001,itemName_1076001,itemDesc_1076001,[107],32,6,258760,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,2,[0],[0],[[0]],0,[0],icon_1076001,iconitem107,2588,0,[1002],0.0328209030948757,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1076002,全画幅相机,旗舰全画幅相机，5010万像素，8K30P视频，高速连拍，专业摄影师首选。,itemName_1076002,itemName_1076002,itemDesc_1076002,[107],22,6,186900,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1076002,iconitem107,1869,0,[1002],0.0237062404870624,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1076003,中画幅相机,中画幅无反相机，1亿像素，16bit色深，五轴防抖，商业摄影利器。,itemName_1076003,itemName_1076003,itemDesc_1076003,[107],22,6,122600,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1076003,iconitem107,1226,0,[1002],0.0155504819888382,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1076004,AI服务器,四路AI服务器，支持多张加速卡，深度学习训练，科学计算平台。,itemName_1076004,itemName_1076004,itemDesc_1076004,[107],23,6,470400,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,2,[0],[0],[[0]],0,[0],icon_1076004,iconitem107,4704,0,[1002],0.0596651445966514,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1076005,GPU计算柜,8卡GPU计算集群，液冷散热，支持大规模并行计算，人工智能研究。,itemName_1076005,itemName_1076005,itemDesc_1076005,[107],35,6,375000,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1076005,iconitem107,3750,0,[1002],0.0475646879756469,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1076006,麒麟处理器芯片,麒麟芯片是旗舰级移动处理器，以卓越的AI算力、高效能和流畅体验为核心，是高端智能设备的强大核心。,itemName_1076006,itemName_1076006,itemDesc_1076006,[107],11,6,54600,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1076006,iconitem107,546,0,[1002],0.00692541856925419,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1076007,土豆服务器,竞拍之王官方服务器，师承育碧由土豆组成，经常出现黑客攻击和各类网络问题,itemName_1076007,itemName_1076007,itemDesc_1076007,[107],32,6,990000,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1076007,iconitem107,9900,0,[1002],0.125570776255708,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1081001,雨刮胶条,硅胶材质雨刮胶条，无骨设计，静音刮水，适配多款轿车前挡风玻璃。,itemName_1081001,itemName_1081001,itemDesc_1081001,[108],13,1,112,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1081001,iconitem108,1,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1081002,反光贴纸,车身安全反光贴，3M钻石级反光材料，夜间提升车辆辨识度。,itemName_1081002,itemName_1081002,itemDesc_1081002,[108],11,1,168,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1081002,iconitem108,2,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1081003,玻璃水,-25℃防冻玻璃清洗液，快速溶解虫胶油污，保护雨刮胶条。,itemName_1081003,itemName_1081003,itemDesc_1081003,[108],11,1,185,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1081003,iconitem108,2,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1081004,车用毛巾,超细纤维擦车巾，吸水性强，不留水痕，清洁车身内饰。,itemName_1081004,itemName_1081004,itemDesc_1081004,"[108,101]",22,1,315,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1081004,iconitem108,3,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1081005,挪车牌,临时停车号码牌，可隐藏数字设计，保护隐私。,itemName_1081005,itemName_1081005,itemDesc_1081005,"[108,101]",21,1,340,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1081005,iconitem108,3,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1081006,遮阳挡,前挡风玻璃遮阳板，铝箔反射层，夏季降温防紫外线。,itemName_1081006,itemName_1081006,itemDesc_1081006,[108],21,1,754,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1081006,iconitem108,8,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1081007,空气滤芯,高流量空气滤清器，提升发动机进气效率，可清洗重复使用。,itemName_1081007,itemName_1081007,itemDesc_1081007,[108],11,1,170,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1081007,iconitem108,2,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1081008,木板车,结构极其简单的木质手推车，单轴两轮，依靠人力拖拉，用于短距离搬运少量重物。,itemName_1081008,itemName_1081008,itemDesc_1081008,[108],42,1,609,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1081008,iconitem108,6,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1081009,临时停车牌,LED发光临时停车牌，USB充电，夜间清晰可见。,itemName_1081009,itemName_1081009,itemDesc_1081009,"[108,101]",11,1,200,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1081009,iconitem108,2,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1081010,车用拖车绳,5吨拖车绳，4米长度，带挂钩，紧急救援使用。,itemName_1081010,itemName_1081010,itemDesc_1081010,[108],12,1,277,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1081010,iconitem108,3,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1082001,车衣,全车防尘车衣，牛津布材质，防水防晒，适配中型轿车。,itemName_1082001,itemName_1082001,itemDesc_1082001,"[108,101]",31,2,2297,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1082001,iconitem108,23,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1082002,车载充气泵,12V电动充气泵，数显胎压监测，预设压力自动停止。,itemName_1082002,itemName_1082002,itemDesc_1082002,[108],21,2,804,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1082002,iconitem108,8,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1082003,行车记录仪,1080P高清行车记录仪，170度广角，夜视增强，循环录像。,itemName_1082003,itemName_1082003,itemDesc_1082003,"[108,107]",11,2,979,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1082003,iconitem108,10,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1082004,备胎,非全尺寸备胎，钢制轮毂，适配紧凑型轿车，临时应急使用。,itemName_1082004,itemName_1082004,itemDesc_1082004,[108],33,2,1426,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1082004,iconitem108,14,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1082005,蓄电池,12V 60AH汽车蓄电池，免维护设计，启动电流550A。,itemName_1082005,itemName_1082005,itemDesc_1082005,"[108,107]",22,2,806,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1082005,iconitem108,8,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1082006,安全锤,集成割刀和破窗锤功能，在车辆落水或变形等紧急情况下，可快速割断安全带、破窗逃生。,itemName_1082006,itemName_1082006,itemDesc_1082006,"[108,104]",11,2,466,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1082006,iconitem108,5,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1082007,辅助轮儿童自行车,带着辅助轮能够显著的帮助儿童学习骑自行车，不过这大小也仅够儿童使用。,itemName_1082007,itemName_1082007,itemDesc_1082007,"[108,101]",22,2,1440,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1082007,iconitem108,14,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1082008,绞盘,9500磅电动绞盘，钢丝绳，遥控操作，越野救援装备。,itemName_1082008,itemName_1082008,itemDesc_1082008,[108],22,2,1835,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1082008,iconitem108,18,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1082009,手推货运车,金属框架配合两个万向轮和两个定向轮，载物平台较大，省力且转向灵活，用于物流搬运。,itemName_1082009,itemName_1082009,itemDesc_1082009,"[108,101]",22,2,1210,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1082009,iconitem108,12,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1082010,儿童安全座椅,符合安全标准的婴幼儿座椅，五点式安全带，可调节角度，ISOFIX接口固定，保障出行安全。,itemName_1082010,itemName_1082010,itemDesc_1082010,"[108,101,102]",22,2,1130,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1082010,iconitem108,11,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1082011,电动三轮车,电动三轮车是一种以电力驱动的三轮机动车，通常用于短途运输和代步。,itemName_1082011,itemName_1082011,itemDesc_1082011,"[108,107,101]",43,2,5129,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1082011,iconitem108,51,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1083001,电动踏板,SUV专用电动迎宾踏板，承重500kg，LED灯带照明。,itemName_1083001,itemName_1083001,itemDesc_1083001,"[108,107,101]",21,3,6258,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1083001,iconitem108,63,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1083002,倒车雷达,四探头倒车雷达系统，语音报警，0.3-2.5米探测范围。,itemName_1083002,itemName_1083002,itemDesc_1083002,"[108,107]",22,3,3488,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1083002,iconitem108,35,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1083003,电动滑板车,可折叠设计，续航30公里，时速20公里/小时，是解决最后一公里通勤的便捷个人交通工具。,itemName_1083003,itemName_1083003,itemDesc_1083003,"[108,107,101]",22,3,4118,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1083003,iconitem108,41,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1083004,氙气大灯,汽车氙气大灯套件，35W安定器，色温4300K，亮度提升300%。,itemName_1083004,itemName_1083004,itemDesc_1083004,"[108,107]",11,3,1388,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1083004,iconitem108,14,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1083005,越野轮胎,AT全地形胎，花纹深且粗犷，提供泥地、沙地良好抓地力，是SUV轻度改装首选。,itemName_1083005,itemName_1083005,itemDesc_1083005,[108],33,3,4915,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1083005,iconitem108,49,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1083006,小型汽油发电机,额定功率2kW，四冲程发动机，可为户外作业、露营或应急情况提供220V交流电源。,itemName_1083006,itemName_1083006,itemDesc_1083006,"[108,101]",33,3,4410,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1083006,iconitem108,44,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1083007,桶装汽油,一整桶的高价值汽油，适用于绝大多数车型，记得不能喝。,itemName_1083007,itemName_1083007,itemDesc_1083007,"[108,104]",24,3,3173,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1083007,iconitem108,32,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1083008,拖车钩,方口拖车钩，带球头，最大牵引重量2吨。,itemName_1083008,itemName_1083008,itemDesc_1083008,"[108,104]",11,3,1470,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1083008,iconitem108,15,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1083009,进气歧管,铝合金进气歧管，优化进气效率，提升发动机响应速度。,itemName_1083009,itemName_1083009,itemDesc_1083009,[108],22,3,4208,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1083009,iconitem108,42,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1083010,摩托车骑行服,耐磨面料配合肩、肘、背部的CE认证护具，提供全面保护，通风设计提升骑行舒适度。,itemName_1083010,itemName_1083010,itemDesc_1083010,"[108,101,103]",23,3,3906,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,2,[0],[0],[[0]],0,[0],icon_1083010,iconitem108,39,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1083011,小型面包车,面包车是指前后没有突出的发动机仓和行李仓，就像一个面包一样的车辆统称。,itemName_1083011,itemName_1083011,itemDesc_1083011,"[108,101]",53,3,14659,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,2,[0],[0],[[0]],0,[0],icon_1083011,iconitem108,147,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1084001,高级驾驶辅助系统,后装模块，实现自适应巡航、车道保持等功能，提升长途驾驶的舒适性和安全性。,itemName_1084001,itemName_1084001,itemDesc_1084001,"[108,107]",22,4,11940,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1084001,iconitem108,119,0,[1002],0,"[0,104]","[2999999,1]",[0],Cube,1,[0],1,
1084002,全地形卡丁车,200cc汽油发动机，坚固车架，越野轮胎，适合在特定场地内体验驾驶乐趣，操作简单。,itemName_1084002,itemName_1084002,itemDesc_1084002,[108],33,4,22064,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1084002,iconitem108,221,0,[1002],0,"[0,104]","[2999999,1]",[0],Cube,1,[0],1,
1084003,混合动力单元,并联式混合动力系统，回收制动能量，辅助加速，有效降低城市路况的燃油消耗。,itemName_1084003,itemName_1084003,itemDesc_1084003,[108],33,4,15680,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1084003,iconitem108,157,0,[1002],0,"[0,104]","[2999999,1]",[0],Cube,1,[0],1,
1084004,电动摩托车,最高时速40KM/小时，续航60公里，适合在城镇交通使用,itemName_1084004,itemName_1084004,itemDesc_1084004,"[108,101]",32,4,10080,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,2,[0],[0],[[0]],0,[0],icon_1084004,iconitem108,101,0,[1002],0,"[0,104]","[2999999,1]",[0],Cube,1,[0],1,
1084005,赛车座椅,碳纤维赛车座椅，五点式安全带槽，轻量化设计。,itemName_1084005,itemName_1084005,itemDesc_1084005,[108],33,4,18872,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1084005,iconitem108,189,0,[1002],0,"[0,104]","[2999999,1]",[0],Cube,1,[0],1,
1084006,超级电动车电池组,超级电动车专用电池组，作为替换件能够大幅度增加电动车续航至1000KM,itemName_1084006,itemName_1084006,itemDesc_1084006,[108],32,4,12296,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,2,[0],[0],[[0]],0,[0],icon_1084006,iconitem108,123,0,[1002],0,"[0,104]","[2999999,1]",[0],Cube,1,[0],1,
1084007,专业级充气泵,大功率金属气缸，可快速为汽车、SUV轮胎充气，并能给大型充气床、橡皮艇充放气。,itemName_1084007,itemName_1084007,itemDesc_1084007,[108],22,4,10620,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1084007,iconitem108,106,0,[1002],0,"[0,104]","[2999999,1]",[0],Cube,1,[0],1,
1084008,隐藏式行车记录仪,专车专用，安装于前挡风玻璃黑点区，与原车融为一体，录制清晰，停车监控耗电低。,itemName_1084008,itemName_1084008,itemDesc_1084008,"[108,107,101]",11,4,2600,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1084008,iconitem108,26,0,[1002],0,"[0,104]","[2999999,1]",[0],Cube,1,[0],1,
1084009,车辆定位器,基于GPS+LBS定位，手机APP实时查询车辆位置、行驶轨迹，具备电子围栏和震动报警。,itemName_1084009,itemName_1084009,itemDesc_1084009,"[108,107]",11,4,3940,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1084009,iconitem108,39,0,[1002],0,"[0,104]","[2999999,1]",[0],Cube,1,[0],1,
1084010,无线CarPlay盒子,将有线CarPlay转换为无线连接，上车自动连接，手机导航、音乐无缝体验，极为便捷。,itemName_1084010,itemName_1084010,itemDesc_1084010,"[108,107]",11,4,3040,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1084010,iconitem108,30,0,[1002],0,"[0,104]","[2999999,1]",[0],Cube,1,[0],1,
1084011,隆中牌制动间隙自动调整臂,隆中牌制动间隙自动调整臂，该物品是汽车气压制动系统中的一个重要总成。制动间隙自动调整臂能自动识别并及时地调整制动蹄片磨损增大的间隙，使制动间隙始终稳定保持在初始设计范围，保证汽车的行驶安全。该制动间隙自动调整臂由中国隆中控股集团制造，从2001年开始研发生产制，如今销售与研发该产品均处于世界外领先地位。,itemName_1084011,itemName_1084011,itemDesc_1084011,[108],12,4,7655,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1084011,iconitem108,77,0,[1002],0,"[0,104]","[2999999,1]",[0],Cube,1,[0],1,
1085001,碳纤维轮毂,极致轻量化，减少簧下质量，显著提升加速、刹车和操控性能，赛道竞技和顶级改装用。,itemName_1085001,itemName_1085001,itemDesc_1085001,[108],22,5,31950,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1085001,iconitem108,320,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1085002,竞技离合器套件,强化压盘和摩擦片，承受更大扭矩，换挡直接，适用于大马力前驱车或赛道驾驶。,itemName_1085002,itemName_1085002,itemDesc_1085002,[108],22,5,34425,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1085002,iconitem108,344,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1085003,可调式尾翼,新型碳纤维材质，可在驾驶中调节攻角，为车辆在高速时提供必需的下压力，增强稳定性。,itemName_1085003,itemName_1085003,itemDesc_1085003,[108],32,5,39690,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,2,[0],[0],[[0]],0,[0],icon_1085003,iconitem108,397,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1085004,赛车方向盘,Alcantara包裹，体积小巧，提供直接路感，快拆设计，方便驾驶员进出竞技车辆。,itemName_1085004,itemName_1085004,itemDesc_1085004,"[108,112]",22,5,25875,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1085004,iconitem108,259,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1085005,竞技避震套装,绞牙避震，可精确调节车身高度、阻尼，是提升车辆过弯极限的核心改装件，需专业调校。,itemName_1085005,itemName_1085005,itemDesc_1085005,[108],33,5,51240,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1085005,iconitem108,512,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1085006,氢燃料电池堆栈,通过氢氧反应发电，排放物仅为水，是清洁能源汽车的重要技术路径之一，效率高。,itemName_1085006,itemName_1085006,itemDesc_1085006,[108],33,5,101400,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1085006,iconitem108,1014,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1085007,轻量化锂电池,替换原车铅酸电池，重量极轻，放电性能优异，有助于车辆减重，提升功率重量比。,itemName_1085007,itemName_1085007,itemDesc_1085007,[108],44,5,199900,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1085007,iconitem108,1999,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1085008,豪华旅行摩托车,大排量，舒适坐姿，完备风阻保护，音响、定速巡航等配置齐全，专为长途公路骑行设计。,itemName_1085008,itemName_1085008,itemDesc_1085008,"[108,101,103]",33,5,77700,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1085008,iconitem108,777,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1085009,单人郊游快艇,仅限单人使用，最高时速40KM/小时，续航可达100KM，可应付海钓、湖钓等多个场景。,itemName_1085009,itemName_1085009,itemDesc_1085009,"[108,101]",63,5,106500,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1085009,iconitem108,1065,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1085010,私人飞机租赁证明,指一定时长内使用轻型螺旋桨飞机的权益，提供高效、私密的点对点旅行。,itemName_1085010,itemName_1085010,itemDesc_1085010,"[108,101]",11,5,11175,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1085010,iconitem108,112,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
